Country,HTS_Code,Truncated_Mean_EU_Export_to_US_2022_2024H1_in_thousand ($),Export_Share
AT,392620,3.8534285714285716,2.3031839853805262e-06
AT,392630,732.5787666666668,0.0004378603760627044
AT,392640,7.5889999999999995,4.535925070637268e-06
AT,392690,6403.582966666667,0.0038274044696810007
AT,400110,0.447,2.6717070846947675e-07
AT,400211,1.2510666666666668,7.477592118028638e-07
AT,400220,3.157,1.8869304846490787e-06
AT,400239,0.879,5.253759569231993e-07
AT,400259,17.4928,1.0455399930905733e-05
AT,400260,0.377,2.253318950626236e-07
AT,400299,50.058666666666674,2.991993162946469e-05
AT,400300,0.8846666666666666,5.287629084847064e-07
AT,400510,10.553,6.30749996975031e-06
AT,400591,6.323777777777777,3.77970512101213e-06
AT,400599,2.2051052631578947,1.3179855378247577e-06
AT,400690,3.953291666666667,2.3628718912076333e-06
AT,400700,1.1251666666666666,6.725091174039663e-07
AT,400811,19.90114814814815,1.1894863199321603e-05
AT,400819,49.046166666666664,2.9314763078401273e-05
AT,400821,32.235379310344825,1.9267000286637898e-05
AT,400829,16.357000000000003,9.776535298512825e-06
AT,400911,48.931866666666664,2.9246446273081224e-05
AT,400912,5.382103448275862,3.2168688844113555e-06
AT,400921,296.0746,0.00017696299919869562
AT,400922,26.45553333333333,1.5812401753030255e-05
AT,400931,24.339931034482756,1.4547911898391415e-05
AT,400932,7.653310344827586,4.574363192314009e-06
AT,400941,42.051066666666664,2.5133810454654432e-05
AT,400942,9.148733333333332,5.4681735263198755e-06
AT,401011,357.5862307692308,0.00021372833694305413
AT,401012,20.880230769230767,1.2480058272084009e-05
AT,401019,13.762758620689656,8.225964141351353e-06
AT,401031,1.1335,6.774899285238298e-07
AT,401032,3.5725000000000002,2.1352737270854718e-06
AT,401033,1.9695,1.1771649000685335e-06
AT,401034,1.10225,6.588118868243417e-07
AT,401035,3.121958333333333,1.8659861738900526e-06
AT,401036,1.5973333333333333,9.547218754554308e-07
AT,401039,11.934931034482759,7.133476465362649e-06
AT,401110,3.0244,1.807675818109811e-06
AT,401130,1.2,7.172368012603403e-07
AT,401140,1.0813333333333333,6.463100509134844e-07
AT,401150,5.109823529411765,3.054127902700097e-06
AT,401170,0.354,2.1158485637180038e-07
AT,401180,0.909625,5.436804377886975e-07
AT,401190,33.6815,2.0131342768041795e-05
AT,401220,25.698666666666668,1.5360024563879778e-05
AT,401290,1.1697272727272727,6.99142872864909e-07
AT,401320,16.93309090909091,1.0120863299239094e-05
AT,401390,22.161,1.3245570627275335e-05
AT,401490,1.1155,6.667313765049246e-07
AT,401512,194.07703448275862,0.00011599932617542213
AT,401519,21.879555555555555,1.3077352033053812e-05
AT,401590,3.5915000000000004,2.1466299764387603e-06
AT,401610,4.719766666666667,2.820991955579316e-06
AT,401691,9.82895,5.874737214789852e-06
AT,401692,0.6226,3.721263603872399e-07
AT,401693,414.08133333333336,0.0002474953091513473
AT,401695,24.58315,1.4693283225752613e-05
AT,401699,336.47909999999996,0.00020111266114579846
AT,401700,107.99796666666666,6.455009679551737e-05
AT,410411,4.406285714285715,2.633625225961183e-06
AT,410441,2.41,1.440450575864517e-06
AT,410449,34.72392857142857,2.0754399546469973e-05
AT,410711,445.9147333333333,0.0002665220474757147
AT,410712,18.128551724137928,1.0835387041752762e-05
AT,410719,6.09725,3.6443100720705084e-06
AT,410791,5.242333333333334,3.1333286592837146e-06
AT,410792,2.109,1.2605436782150482e-06
AT,410799,6.735,4.02549154707366e-06
AT,411510,1.25525,7.502595789850351e-07
AT,411520,2.561,1.5307028733564429e-06
AT,420100,6.6401071428571425,3.968774339307329e-06
AT,420211,2.442833333333333,1.4600749716767789e-06
AT,420212,17.914933333333334,1.0707707898993538e-05
AT,420219,51.696185185185186,3.0898672082987016e-05
AT,420221,1.952846153846154,1.1672109406151449e-06
AT,420222,9.024166666666666,5.393720361700156e-06
AT,420229,1.1634,6.953610788218999e-07
AT,420231,1.585764705882353,9.478073376655027e-07
AT,420232,1.5696666666666668,9.381855825374841e-07
AT,420239,0.9847999999999999,5.886123349009859e-07
AT,420291,3.1166666666666667,1.8628233588289395e-06
AT,420292,14.010966666666667,8.374317428804377e-06
AT,420299,11.683366666666666,6.983117113293071e-06
AT,420310,15.626117647058823,9.339688864411854e-06
AT,420321,2.4854444444444446,1.4855435192030141e-06
AT,420329,6.743090909090909,4.030327461870036e-06
AT,420330,3.3520526315789474,2.003512922608325e-06
AT,420340,2.3364545454545453,1.396492653726667e-06
AT,420500,50.89086956521739,3.0417337083594775e-05
AT,430160,7.083,4.233490219439159e-06
AT,430219,0.9025000000000001,5.394218442812143e-07
AT,430220,2.637,1.576127870769598e-06
AT,430310,8.401818181818184,5.021744331248535e-06
AT,430390,0.597,3.568253086270193e-07
AT,440711,215.85581818181817,0.0001290164471384674
AT,440712,10068.394933333333,0.0060178528131748475
AT,440713,1288.5983666666666,0.0007701918088477492
AT,440719,61.152625,3.655076095306093e-05
AT,440791,100.7742,6.023247071464149e-05
AT,440792,63.057105263157894,3.7689063729736614e-05
AT,440793,18.68575,1.116842296595867e-05
AT,440796,7.319,4.374546790353692e-06
AT,440797,7.333,4.382914553035063e-06
AT,440799,13.962,8.34505018266406e-06
AT,440810,17.0515,1.0191636097242245e-05
AT,440839,5.604,3.3494958618857894e-06
AT,440890,33.848333333333336,2.0231058606661462e-05
AT,440910,96.36328571428571,5.7596079003875445e-05
AT,440929,33.758428571428574,2.0177322770122594e-05
AT,441011,351.1086666666667,0.00020985671414565257
AT,441090,6.099,3.64535604240568e-06
AT,441112,9.942,5.94230689844192e-06
AT,441113,1353.1514,0.0008087749847974594
AT,441114,1618.6883666666665,0.0009674857219544373
AT,441192,13.013,7.777835412334007e-06
AT,441233,298.38014285714286,0.0001783410160187171
AT,441239,48.099,2.874864408651759e-05
AT,441242,9.102714285714287,5.4406680642270985e-06
AT,441249,619.9224,0.00037052596600469433
AT,441251,59.1684,3.53647949597436e-05
AT,441252,7.1615,4.280409460188273e-06
AT,441259,26.329136363636362,1.573685462116821e-05
AT,441292,5.7010000000000005,3.4074725033210004e-06
AT,441299,787.4015833333333,0.0004706278274477727
AT,441510,9.905142857142858,5.920277482403209e-06
AT,441520,32.69444,1.95413796371651e-05
AT,441600,377.53266666666667,0.00022565026850940526
AT,441700,10.959,6.5501650875100575e-06
AT,441811,72.89,4.356615870322184e-05
AT,441819,104.52603571428573,6.247493292011532e-05
AT,441821,57.7275,3.4503572870630245e-05
AT,441829,47.22995,2.822921521807151e-05
AT,441830,159.75116666666665,9.548284648133958e-05
AT,441840,861.3999,0.0005148564240683142
AT,441874,11.581,6.921932829496667e-06
AT,441875,403.9601333333333,0.0002414458948905838
AT,441879,91.33786666666667,5.459239943495289e-05
AT,441881,525.664,0.00031418797158142963
AT,441882,428.65027272727275,0.00025620312539190133
AT,441883,41.168,2.460600386190474e-05
AT,441889,13.988,8.360590313358033e-06
AT,441891,64.26866666666666,3.841321075105588e-05
AT,441892,3.050333333333333,1.8231761023148262e-06
AT,441899,608.9867333333333,0.00036398974718831984
AT,441990,9.571333333333333,5.720760419830392e-06
AT,442019,16.558,9.89667246272393e-06
AT,442090,25.227962962962962,1.5078686214891578e-05
AT,442110,6.73875,4.027732912077599e-06
AT,442191,14.725666666666667,8.80149171368835e-06
AT,442199,11.474666666666666,6.858377679607209e-06
AT,450490,3.0046666666666666,1.7958812573779744e-06
AT,470200,28.926,1.72889930943805e-05
AT,470329,300.2,0.0001794287397819618
AT,480254,4.8740000000000006,2.9131768077857494e-06
AT,480255,562.51325,0.0003362126700804651
AT,480256,167.4555238095238,0.00010008772020876468
AT,480257,28.91866666666667,1.7284609980595025e-05
AT,480258,206.15765000000002,0.00012321987786779068
AT,480261,13.945500000000001,8.33518817664673e-06
AT,480262,26.95866666666667,1.6113123205203136e-05
AT,480269,65.92925,3.940573698291107e-05
AT,480419,23.389,1.3979542953898416e-05
AT,480421,469.39552,0.00028055645107561176
AT,480429,41.88475,2.50344034263242e-05
AT,480431,109.60761904761905,6.551218173289687e-05
AT,480439,59.788380952380955,3.573535592235031e-05
AT,480442,0.0,0.0
AT,480511,80.476,4.8100290681855956e-05
AT,480524,42.211,2.5229402181666854e-05
AT,480591,121.04659999999998,7.234923015619992e-05
AT,480592,20.664,1.2350817717703061e-05
AT,480593,42.25625,2.5256447986047713e-05
AT,480620,403.82145454545457,0.00024136300694873312
AT,480640,24.079666666666668,1.4392352579512702e-05
AT,480890,2.5,1.4942433359590422e-06
AT,481013,1349.6033,0.0008066542948853329
AT,481014,44.59,2.665132414016548e-05
AT,481019,2264.218533333333,0.001353317381835316
AT,481022,826.9035833333332,0.0004942380675505943
AT,481029,139.67245833333334,8.348185603264014e-05
AT,481092,110.71627272727272,6.617482108198045e-05
AT,481099,5.118,3.059014957375352e-06
AT,481110,18.1092,1.0823820567819796e-05
AT,481141,4.329,2.5874317605466776e-06
AT,481151,3.8160000000000003,2.2808130280078826e-06
AT,481159,956.9759,0.0005719819444993628
AT,481160,489.7517894736842,0.00029272333907802737
AT,481190,131.69082608695652,7.87112557149504e-05
AT,481200,5.504666666666666,3.2901245933370164e-06
AT,481320,1806.0020666666667,0.00107944262113797
AT,481390,373.84366666666665,0.0002234453630428641
AT,481420,14.633333333333335,8.746304326480261e-06
AT,481490,20.327166666666667,1.214949333223818e-05
AT,481710,2.693,1.6095989214950804e-06
AT,481720,11.605,6.936277565521875e-06
AT,481830,36.4613,2.1792821818161372e-05
AT,481850,68.835,4.1142496012296266e-05
AT,481890,3.078,1.8397123952327728e-06
AT,481910,69.66831034482759,4.164056338411401e-05
AT,481920,308.3197,0.00018428186282795647
AT,481940,47.26052631578948,2.824749060051415e-05
AT,481950,6.595000000000001,3.941813920259954e-06
AT,481960,10.3942,6.212585633050191e-06
AT,482010,21.937809523809523,1.3112170274596476e-05
AT,482030,3.426,2.0477110675982716e-06
AT,482040,13.4705,8.051281942814511e-06
AT,482090,7.465,4.4618106011737e-06
AT,482110,95.66683333333334,5.717981127225509e-05
AT,482190,45.123178571428575,2.6970003551058804e-05
AT,482290,3.356,2.0058722541914185e-06
AT,482320,100.62228571428571,6.014167195101527e-05
AT,482369,4.541,2.7141435954360045e-06
AT,482370,9.376333333333333,5.604209439625587e-06
AT,482390,81.83373076923077,4.8911802743435804e-05
AT,490110,24.026105263157895,1.4360339071409664e-05
AT,490191,2.777,1.6598054975833043e-06
AT,490199,358.38469999999995,0.0002142055798738722
AT,490210,32.281,1.9294267651237537e-05
AT,490290,14.227333333333334,8.503639208720513e-06
AT,490300,43.96911111111111,2.6280220506328185e-05
AT,490400,43.858444444444444,2.6214075334656397e-05
AT,490520,10.146428571428572,6.064493310656628e-06
AT,490590,16.8708,1.0083632188919124e-05
AT,490600,24.277375,1.4510522323331461e-05
AT,490700,4.091545454545455,2.4455058116912226e-06
AT,490810,17.990875000000003,1.0753098030728856e-05
AT,490890,86.21886666666667,5.153278678024315e-05
AT,490900,8.365428571428572,4.999994358119406e-06
AT,491000,13.889000000000001,8.301418277254056e-06
AT,491110,132.37033333333335,7.911739538480418e-05
AT,491191,88.86175862068966,5.31124362562266e-05
AT,491199,58.2652,3.482495472732832e-05
AT,500710,2.944,1.7596209524253681e-06
AT,500720,2.291,1.3693245930728663e-06
AT,500790,6.088,3.63878137172746e-06
AT,510111,0.809,4.835371435163462e-07
AT,510529,3.608,2.15649198245609e-06
AT,510710,55.443999999999996,3.313873100756526e-05
AT,510720,8.1844,4.891794063529274e-06
AT,510910,0.5976666666666667,3.572237735166084e-07
AT,510990,25.857,1.545465997515718e-05
AT,511111,5.1915000000000004,3.1029457114525476e-06
AT,511119,1.5265,9.123849809365912e-07
AT,511130,1.811333333333333,1.0826291050135246e-06
AT,511211,0.9738,5.820376642227662e-07
AT,511219,5.704,3.409265595324151e-06
AT,511230,3.734428571428572,2.232058002588876e-06
AT,511300,2.288,1.3675315010697153e-06
AT,520419,19.152,1.1447099348115032e-05
AT,520541,2.945,1.7602186497597518e-06
AT,520790,2.6,1.554013069397404e-06
AT,520811,6.675,3.989629707010643e-06
AT,520823,4.674,2.7936373409090258e-06
AT,520829,8.776862068965517,5.245907062873367e-06
AT,520831,0.455,2.7195228714454573e-07
AT,520832,3.081,1.8415054872359238e-06
AT,520833,5.935,3.547333679566766e-06
AT,520839,137.85692857142857,8.239671873345554e-05
AT,520842,5.693,3.402690924645931e-06
AT,520843,8.200333333333335,4.901317374390454e-06
AT,520849,37.17574074074074,2.2219841144477172e-05
AT,520852,0.5536666666666666,3.309250908037292e-07
AT,520859,3.388833333333333,2.02549665000368e-06
AT,520911,0.721,4.309397780905878e-07
AT,520919,0.5905,3.529402759535258e-07
AT,520921,0.373,2.229411057250891e-07
AT,520929,7.6979500000000005,4.601044195218364e-06
AT,520939,5.663714285714286,3.3851869312818396e-06
AT,520949,1.6087058823529414,9.615192176895976e-07
AT,520951,1.2327857142857144,7.368327352947747e-07
AT,520952,6.572,3.928066881569131e-06
AT,520959,6.849,4.0936290431933925e-06
AT,521049,4.328166666666667,2.586933679434692e-06
AT,521059,3.5565,2.125710569735334e-06
AT,521120,32.067,1.9166360421679443e-05
AT,521139,4.6875,2.8017062549232043e-06
AT,521149,11.374,6.7982094812792595e-06
AT,521159,2.4661666666666666,1.4740212428123967e-06
AT,521212,2.7336,1.6338654332710552e-06
AT,521214,5.959,3.561678415591973e-06
AT,521215,4.606166666666668,2.7530935383933376e-06
AT,521221,0.478,2.856993258353689e-07
AT,521222,8.68125,5.188759984117775e-06
AT,521223,1.4335,8.567991288389149e-07
AT,521224,2.616,1.563576226747542e-06
AT,521225,4.2994,2.569739919448923e-06
AT,530620,3.567,2.1319863917463618e-06
AT,530890,0.494,2.9526248318550675e-07
AT,530911,12.920777777777777,7.722714435940851e-06
AT,530919,102.9466,6.153090840385647e-05
AT,530921,4.689875,2.803125786092365e-06
AT,530929,3.190857142857143,1.9071668086846383e-06
AT,540110,10.660653846153847,6.371844386632608e-06
AT,540211,0.837,5.002726688790874e-07
AT,540219,1.8900000000000001,1.129647961985036e-06
AT,540231,25.8285,1.543762560112725e-05
AT,540233,11.282,6.7432213265159665e-06
AT,540249,68.90340740740741,4.118338293735578e-05
AT,540259,98.56033333333333,5.890924850929408e-05
AT,540269,11.992,7.1675864339283346e-06
AT,540339,0.694,4.148019500622301e-07
AT,540412,10.234,6.1168345200819355e-06
AT,540419,14.9453,8.93276597156347e-06
AT,540490,7.07,4.225720154092172e-06
AT,540710,25.7655,1.5399970669061082e-05
AT,540720,0.367,2.1935492171878742e-07
AT,540741,6.198999999999999,3.7051257758440407e-06
AT,540752,0.858,5.128243129011433e-07
AT,540753,13.612652173913045,8.136245918239175e-06
AT,540754,7.044678571428571,4.210585603732243e-06
AT,540761,3.533625,2.1120382432113082e-06
AT,540769,6.379,3.812711296033092e-06
AT,540783,1.467,8.768219895407661e-07
AT,540792,4.248,2.539018276461605e-06
AT,540794,0.251,1.5002203093028786e-07
AT,550130,2.3819999999999997,1.4237150505017753e-06
AT,550190,5.486,3.2789675764285224e-06
AT,550319,46.95960000000001,2.8067627743720904e-05
AT,550320,0.763,4.5604306613469974e-07
AT,550340,498.238,0.0002977955244886245
AT,550390,296.9808636363636,0.00017750467055839897
AT,550410,2028.9289333333334,0.0012126854151071286
AT,550490,1439.8528000000001,0.0008605961804647871
AT,550510,25.708,1.5365603072334024e-05
AT,550700,230.003,0.00013747218000023504
AT,550810,3.5046666666666666,2.0947299245697827e-06
AT,550922,0.312,1.8648156832768847e-07
AT,550931,2.505,1.4972318226309604e-06
AT,550932,39.25466666666667,2.3462409628784092e-05
AT,550941,15.196666666666667,9.083007158183032e-06
AT,550942,0.364,2.1756182971563655e-07
AT,551011,18.378714285714288,1.098490853796953e-05
AT,551110,40.274,2.407166244496579e-05
AT,551211,0.34833333333333333,2.0819790481029323e-07
AT,551219,5.7845,3.4573802307420324e-06
AT,551221,86.725,5.183530132441917e-05
AT,551229,356.95456666666666,0.00021335079299272575
AT,551299,1.8789999999999998,1.1230732913068162e-06
AT,551430,11.892,7.107816700489972e-06
AT,551513,2.1094999999999997,1.2608425268822398e-06
AT,551599,1.713,1.0238555337991358e-06
AT,551612,0.5095000000000001,3.0452679186845287e-07
AT,551614,2.5488571428571434,1.5234451200103565e-06
AT,551623,5.206,3.11161232280111e-06
AT,551643,0.415,2.4804439376920104e-07
AT,551644,0.866,5.176058915762123e-07
AT,551693,1.4260000000000002,8.523163988310378e-07
AT,551694,1.6869999999999998,1.0083154031051617e-06
AT,560121,27.217499999999998,1.6267827198586093e-05
AT,560130,55.781473684210525,3.334043812904251e-05
AT,560210,12.276416666666668,7.337581517449275e-06
AT,560221,1.8748749999999998,1.1206077898024838e-06
AT,560229,1.1684999999999999,6.984093352272563e-07
AT,560290,1.5488,9.257136314933459e-07
AT,560311,56.099000000000004,3.3530222761586527e-05
AT,560312,7.747681818181818,4.630768770379687e-06
AT,560313,32.111222222222224,1.9192791926022187e-05
AT,560314,71.73316666666668,4.287472250356239e-05
AT,560392,1.1993333333333334,7.168383363707513e-07
AT,560393,2.388142857142857,1.4273866198415604e-06
AT,560394,18.1178,1.0828960764895495e-05
AT,560410,6.378,3.812113598698709e-06
AT,560490,7.1512,4.274253177644122e-06
AT,560600,43.50055,2.6000162779221246e-05
AT,560749,5.1768,3.0941595606371083e-06
AT,560750,650.2728666666667,0.00038866635902865985
AT,560790,0.811,4.847325381851134e-07
AT,560811,1.125,6.724095011815691e-07
AT,560819,7.7617777777777786,4.639193887855772e-06
AT,560890,17.918,1.0709540837485648e-05
AT,560900,5.960125,3.5623508250931548e-06
AT,570110,6.417111111111111,3.8354902055546015e-06
AT,570190,3.775,2.256307437298154e-06
AT,570210,4.8373333333333335,2.8912612388583497e-06
AT,570250,3.573,2.1355725757526634e-06
AT,570291,5.410909090909091,3.234085940228444e-06
