Country,Level 1 Index,Time,Indprod Index Value (I21)
AT,D,2019-01,101.3
AT,D,2019-02,89.5
AT,D,2019-03,92.3
AT,D,2019-04,72.5
AT,D,2019-05,71.6
AT,D,2019-06,75.3
AT,D,2019-07,71.9
AT,D,2019-08,69.5
AT,D,2019-09,79.3
AT,D,2019-10,77.5
AT,D,2019-11,86.0
AT,D,2019-12,98.9
AT,D,2020-01,103.5
AT,D,2020-02,95.3
AT,D,2020-03,99.2
AT,D,2020-04,73.0
AT,D,2020-05,71.5
AT,D,2020-06,76.3
AT,D,2020-07,77.5
AT,D,2020-08,75.4
AT,D,2020-09,88.1
AT,D,2020-10,93.1
AT,D,2020-11,94.7
AT,D,2020-12,108.7
AT,D,2021-01,97.0
AT,D,2021-02,89.8
AT,D,2021-03,94.9
AT,D,2021-04,83.0
AT,D,2021-05,85.0
AT,D,2021-06,86.6
AT,D,2021-07,93.5
AT,D,2021-08,93.3
AT,D,2021-09,102.9
AT,D,2021-10,113.3
AT,D,2021-11,124.9
AT,D,2021-12,135.8
AT,D,2022-01,134.8
AT,D,2022-02,119.4
AT,D,2022-03,138.0
AT,D,2022-04,104.7
AT,D,2022-05,105.6
AT,D,2022-06,100.6
AT,D,2022-07,97.3
AT,D,2022-08,105.9
AT,D,2022-09,106.1
AT,D,2022-10,124.1
AT,D,2022-11,124.7
AT,D,2022-12,138.3
AT,D,2023-01,159.4
AT,D,2023-02,144.3
AT,D,2023-03,146.6
AT,D,2023-04,131.3
AT,D,2023-05,134.7
AT,D,2023-06,125.4
AT,D,2023-07,125.2
AT,D,2023-08,129.0
AT,D,2023-09,128.8
AT,D,2023-10,130.8
AT,D,2023-11,148.8
AT,D,2023-12,168.1
AT,D,2024-01,155.2
AT,D,2024-02,139.4
AT,D,2024-03,143.6
AT,D,2024-04,122.2
AT,D,2024-05,120.5
AT,D,2024-06,122.2
AT,D,2024-07,127.3
AT,D,2024-08,118.8
AT,D,2024-09,122.7
AT,D,2024-10,129.3
AT,D,2024-11,135.5
AT,D,2024-12,155.4
AT,D,2025-01,135.6
AT,D,2025-02,131.9
AT,D,2025-03,134.7
AT,D,2025-04,108.4
AT,D,2025-05,110.9
AT,D,2025-06,110.0
AT,D,2025-07,113.1
AT,D,2025-08,105.8
BE,B,2000-01,50.4
BE,B,2000-02,61.4
BE,B,2000-03,71.5
BE,B,2000-04,59.9
BE,B,2000-05,60.7
BE,B,2000-06,58.0
BE,B,2000-07,41.1
BE,B,2000-08,62.7
BE,B,2000-09,66.6
BE,B,2000-10,68.8
BE,B,2000-11,64.3
BE,B,2000-12,47.0
BE,B,2001-01,53.4
BE,B,2001-02,63.1
BE,B,2001-03,64.3
BE,B,2001-04,64.6
BE,B,2001-05,58.0
BE,B,2001-06,61.3
BE,B,2001-07,47.8
BE,B,2001-08,64.3
BE,B,2001-09,67.8
BE,B,2001-10,68.8
BE,B,2001-11,64.2
BE,B,2001-12,56.0
BE,B,2002-01,65.3
BE,B,2002-02,72.1
BE,B,2002-03,82.1
BE,B,2002-04,81.7
BE,B,2002-05,69.3
BE,B,2002-06,71.5
BE,B,2002-07,60.9
BE,B,2002-08,72.7
BE,B,2002-09,79.0
BE,B,2002-10,83.5
BE,B,2002-11,72.9
BE,B,2002-12,57.3
BE,B,2003-01,57.4
BE,B,2003-02,76.0
BE,B,2003-03,78.0
BE,B,2003-04,74.8
BE,B,2003-05,71.7
BE,B,2003-06,65.0
BE,B,2003-07,60.4
BE,B,2003-08,72.2
BE,B,2003-09,80.3
BE,B,2003-10,83.6
BE,B,2003-11,67.5
BE,B,2003-12,56.8
BE,B,2004-01,55.1
BE,B,2004-02,61.9
BE,B,2004-03,82.3
BE,B,2004-04,80.2
BE,B,2004-05,65.1
BE,B,2004-06,79.9
BE,B,2004-07,63.0
BE,B,2004-08,75.7
BE,B,2004-09,81.0
BE,B,2004-10,77.9
BE,B,2004-11,71.0
BE,B,2004-12,60.7
BE,B,2005-01,57.7
BE,B,2005-02,64.4
BE,B,2005-03,74.6
BE,B,2005-04,78.6
BE,B,2005-05,73.1
BE,B,2005-06,88.0
BE,B,2005-07,56.6
BE,B,2005-08,76.9
BE,B,2005-09,85.2
BE,B,2005-10,107.2
BE,B,2005-11,107.9
BE,B,2005-12,98.7
BE,B,2006-01,72.8
BE,B,2006-02,76.3
BE,B,2006-03,94.6
BE,B,2006-04,83.3
BE,B,2006-05,91.9
BE,B,2006-06,97.0
BE,B,2006-07,72.4
BE,B,2006-08,90.8
BE,B,2006-09,91.5
BE,B,2006-10,97.9
BE,B,2006-11,88.6
BE,B,2006-12,81.7
BE,B,2007-01,79.1
BE,B,2007-02,85.7
BE,B,2007-03,102.1
BE,B,2007-04,93.1
BE,B,2007-05,93.9
BE,B,2007-06,101.7
BE,B,2007-07,80.3
BE,B,2007-08,108.4
BE,B,2007-09,90.9
BE,B,2007-10,97.7
BE,B,2007-11,94.2
BE,B,2007-12,73.6
BE,B,2008-01,100.6
BE,B,2008-02,92.0
BE,B,2008-03,111.5
BE,B,2008-04,110.3
BE,B,2008-05,98.7
BE,B,2008-06,104.2
BE,B,2008-07,91.9
BE,B,2008-08,107.9
BE,B,2008-09,98.2
BE,B,2008-10,99.6
BE,B,2008-11,80.9
BE,B,2008-12,64.5
BE,B,2009-01,56.8
BE,B,2009-02,72.7
BE,B,2009-03,78.4
BE,B,2009-04,80.0
BE,B,2009-05,74.3
BE,B,2009-06,85.6
BE,B,2009-07,66.8
BE,B,2009-08,80.4
BE,B,2009-09,92.7
BE,B,2009-10,94.4
BE,B,2009-11,82.8
BE,B,2009-12,59.0
BE,B,2010-01,53.2
BE,B,2010-02,65.2
BE,B,2010-03,96.8
BE,B,2010-04,97.3
BE,B,2010-05,90.3
BE,B,2010-06,111.3
BE,B,2010-07,77.3
BE,B,2010-08,102.3
BE,B,2010-09,97.5
BE,B,2010-10,96.0
BE,B,2010-11,96.0
BE,B,2010-12,61.6
BE,B,2011-01,73.9
BE,B,2011-02,89.1
BE,B,2011-03,100.6
BE,B,2011-04,91.7
BE,B,2011-05,102.8
BE,B,2011-06,97.1
BE,B,2011-07,63.4
BE,B,2011-08,103.3
BE,B,2011-09,98.3
BE,B,2011-10,93.5
BE,B,2011-11,91.6
BE,B,2011-12,74.6
BE,B,2012-01,81.4
BE,B,2012-02,72.8
BE,B,2012-03,98.5
BE,B,2012-04,87.7
BE,B,2012-05,96.8
BE,B,2012-06,99.7
BE,B,2012-07,68.1
BE,B,2012-08,80.7
BE,B,2012-09,84.5
BE,B,2012-10,98.4
BE,B,2012-11,84.8
BE,B,2012-12,60.3
BE,B,2013-01,64.4
BE,B,2013-02,73.7
BE,B,2013-03,80.0
BE,B,2013-04,85.5
BE,B,2013-05,89.4
BE,B,2013-06,88.8
BE,B,2013-07,73.2
BE,B,2013-08,80.7
BE,B,2013-09,83.5
BE,B,2013-10,92.0
BE,B,2013-11,80.7
BE,B,2013-12,68.1
BE,B,2014-01,74.1
BE,B,2014-02,76.2
BE,B,2014-03,85.6
BE,B,2014-04,89.6
BE,B,2014-05,83.1
BE,B,2014-06,82.2
BE,B,2014-07,71.4
BE,B,2014-08,74.9
BE,B,2014-09,84.9
BE,B,2014-10,90.7
BE,B,2014-11,74.8
BE,B,2014-12,63.9
BE,B,2015-01,93.3
BE,B,2015-02,81.7
BE,B,2015-03,107.7
BE,B,2015-04,93.6
BE,B,2015-05,96.4
BE,B,2015-06,108.5
BE,B,2015-07,97.8
BE,B,2015-08,97.4
BE,B,2015-09,102.9
BE,B,2015-10,100.7
BE,B,2015-11,90.1
BE,B,2015-12,77.6
BE,B,2016-01,78.8
BE,B,2016-02,85.2
BE,B,2016-03,112.1
BE,B,2016-04,106.8
BE,B,2016-05,95.2
BE,B,2016-06,102.6
BE,B,2016-07,61.5
BE,B,2016-08,107.5
BE,B,2016-09,116.4
BE,B,2016-10,105.7
BE,B,2016-11,106.4
BE,B,2016-12,91.5
BE,B,2017-01,78.8
BE,B,2017-02,95.1
BE,B,2017-03,119.0
BE,B,2017-04,99.4
BE,B,2017-05,110.3
BE,B,2017-06,110.4
BE,B,2017-07,86.1
BE,B,2017-08,102.1
BE,B,2017-09,100.0
BE,B,2017-10,112.2
BE,B,2017-11,113.8
BE,B,2017-12,72.6
BE,B,2018-01,91.3
BE,B,2018-02,85.5
BE,B,2018-03,110.8
BE,B,2018-04,108.3
BE,B,2018-05,114.2
BE,B,2018-06,115.4
BE,B,2018-07,77.4
BE,B,2018-08,105.8
BE,B,2018-09,101.3
BE,B,2018-10,110.4
BE,B,2018-11,101.7
BE,B,2018-12,75.2
BE,B,2019-01,83.4
BE,B,2019-02,97.6
BE,B,2019-03,106.9
BE,B,2019-04,110.0
BE,B,2019-05,110.7
BE,B,2019-06,101.7
BE,B,2019-07,81.5
BE,B,2019-08,90.5
BE,B,2019-09,103.7
BE,B,2019-10,107.4
BE,B,2019-11,90.8
BE,B,2019-12,73.5
BE,B,2020-01,93.6
BE,B,2020-02,95.3
BE,B,2020-03,85.7
BE,B,2020-04,75.0
BE,B,2020-05,94.5
BE,B,2020-06,110.6
BE,B,2020-07,86.5
BE,B,2020-08,87.1
BE,B,2020-09,104.9
BE,B,2020-10,104.8
BE,B,2020-11,92.6
BE,B,2020-12,73.9
BE,B,2021-01,83.5
BE,B,2021-02,78.3
BE,B,2021-03,117.4
BE,B,2021-04,111.2
BE,B,2021-05,103.3
BE,B,2021-06,121.3
BE,B,2021-07,76.5
BE,B,2021-08,97.0
BE,B,2021-09,103.9
BE,B,2021-10,109.8
BE,B,2021-11,100.6
BE,B,2021-12,97.2
BE,B,2022-01,82.8
BE,B,2022-02,94.1
BE,B,2022-03,111.8
BE,B,2022-04,90.8
BE,B,2022-05,98.3
BE,B,2022-06,104.9
BE,B,2022-07,67.7
BE,B,2022-08,92.4
BE,B,2022-09,102.3
BE,B,2022-10,98.5
BE,B,2022-11,93.1
BE,B,2022-12,75.3
BE,B,2023-01,77.6
BE,B,2023-02,87.8
BE,B,2023-03,105.1
BE,B,2023-04,85.5
BE,B,2023-05,89.1
BE,B,2023-06,104.0
BE,B,2023-07,72.2
BE,B,2023-08,75.2
BE,B,2023-09,82.5
BE,B,2023-10,89.8
BE,B,2023-11,83.9
BE,B,2023-12,61.0
BE,B,2024-01,56.5
BE,B,2024-02,81.7
BE,B,2024-03,88.1
BE,B,2024-04,97.6
BE,B,2024-05,94.8
BE,B,2024-06,93.8
BE,B,2024-07,73.9
BE,B,2024-08,80.4
BE,B,2024-09,93.2
BE,B,2024-10,99.7
BE,B,2024-11,83.9
BE,B,2024-12,66.2
BE,B,2025-01,66.9
BE,B,2025-02,84.2
BE,B,2025-03,86.1
BE,B,2025-04,94.9
BE,B,2025-05,91.2
BE,B,2025-06,93.4
BE,B,2025-07,71.4
BE,B,2025-08,80.2
BE,C,2000-01,41.2
BE,C,2000-02,46.1
BE,C,2000-03,52.6
BE,C,2000-04,46.5
BE,C,2000-05,52.4
BE,C,2000-06,50.9
BE,C,2000-07,41.6
BE,C,2000-08,45.9
BE,C,2000-09,53.4
BE,C,2000-10,54.4
BE,C,2000-11,53.5
BE,C,2000-12,48.2
BE,C,2001-01,51.7
BE,C,2001-02,51.0
BE,C,2001-03,56.4
BE,C,2001-04,49.7
BE,C,2001-05,54.1
BE,C,2001-06,55.7
BE,C,2001-07,45.5
BE,C,2001-08,48.0
BE,C,2001-09,52.5
BE,C,2001-10,55.3
BE,C,2001-11,52.2
BE,C,2001-12,46.3
BE,C,2002-01,49.3
BE,C,2002-02,48.9
BE,C,2002-03,54.3
BE,C,2002-04,53.3
BE,C,2002-05,52.2
BE,C,2002-06,53.7
BE,C,2002-07,47.9
BE,C,2002-08,45.9
BE,C,2002-09,54.6
BE,C,2002-10,58.1
BE,C,2002-11,52.2
BE,C,2002-12,48.7
BE,C,2003-01,51.0
BE,C,2003-02,50.4
BE,C,2003-03,54.8
BE,C,2003-04,53.8
BE,C,2003-05,50.8
BE,C,2003-06,54.4
BE,C,2003-07,48.9
BE,C,2003-08,44.3
BE,C,2003-09,56.3
BE,C,2003-10,57.7
BE,C,2003-11,51.2
BE,C,2003-12,53.9
BE,C,2004-01,49.6
BE,C,2004-02,52.0
BE,C,2004-03,60.8
BE,C,2004-04,56.5
BE,C,2004-05,52.8
BE,C,2004-06,62.3
BE,C,2004-07,50.9
BE,C,2004-08,51.3
BE,C,2004-09,62.0
BE,C,2004-10,61.0
BE,C,2004-11,58.5
BE,C,2004-12,59.4
BE,C,2005-01,55.9
BE,C,2005-02,55.1
BE,C,2005-03,62.1
BE,C,2005-04,59.9
BE,C,2005-05,55.9
BE,C,2005-06,64.1
BE,C,2005-07,49.2
BE,C,2005-08,52.2
BE,C,2005-09,63.3
BE,C,2005-10,59.6
BE,C,2005-11,61.8
BE,C,2005-12,62.4
BE,C,2006-01,57.9
BE,C,2006-02,58.7
BE,C,2006-03,68.5
BE,C,2006-04,58.7
BE,C,2006-05,64.6
BE,C,2006-06,67.7
BE,C,2006-07,53.5
BE,C,2006-08,56.3
BE,C,2006-09,66.2
BE,C,2006-10,68.6
BE,C,2006-11,66.2
BE,C,2006-12,62.2
BE,C,2007-01,64.1
BE,C,2007-02,63.2
BE,C,2007-03,72.0
BE,C,2007-04,63.9
BE,C,2007-05,67.2
BE,C,2007-06,72.9
BE,C,2007-07,62.2
BE,C,2007-08,62.5
BE,C,2007-09,70.0
BE,C,2007-10,78.3
BE,C,2007-11,70.9
BE,C,2007-12,65.8
BE,C,2008-01,70.2
BE,C,2008-02,71.5
BE,C,2008-03,72.8
BE,C,2008-04,76.6
BE,C,2008-05,71.1
BE,C,2008-06,76.3
BE,C,2008-07,68.1
BE,C,2008-08,61.9
BE,C,2008-09,77.5
BE,C,2008-10,76.8
BE,C,2008-11,64.1
BE,C,2008-12,64.1
BE,C,2009-01,56.5
BE,C,2009-02,58.2
BE,C,2009-03,64.9
BE,C,2009-04,59.9
BE,C,2009-05,65.0
BE,C,2009-06,65.0
BE,C,2009-07,55.3
BE,C,2009-08,55.7
BE,C,2009-09,66.4
BE,C,2009-10,66.0
BE,C,2009-11,64.0
BE,C,2009-12,61.1
BE,C,2010-01,58.1
BE,C,2010-02,63.2
BE,C,2010-03,73.7
BE,C,2010-04,66.2
BE,C,2010-05,64.7
BE,C,2010-06,76.0
BE,C,2010-07,62.1
BE,C,2010-08,62.1
BE,C,2010-09,74.4
BE,C,2010-10,72.9
BE,C,2010-11,71.5
BE,C,2010-12,70.3
BE,C,2011-01,66.3
BE,C,2011-02,69.9
BE,C,2011-03,84.8
BE,C,2011-04,70.6
BE,C,2011-05,76.2
BE,C,2011-06,73.7
BE,C,2011-07,62.8
BE,C,2011-08,68.7
BE,C,2011-09,78.0
BE,C,2011-10,72.3
BE,C,2011-11,70.6
BE,C,2011-12,69.0
BE,C,2012-01,68.2
BE,C,2012-02,70.3
BE,C,2012-03,81.9
BE,C,2012-04,68.2
BE,C,2012-05,71.2
BE,C,2012-06,76.8
BE,C,2012-07,66.9
BE,C,2012-08,67.6
BE,C,2012-09,74.0
BE,C,2012-10,76.4
BE,C,2012-11,71.6
BE,C,2012-12,64.5
BE,C,2013-01,66.4
BE,C,2013-02,65.4
BE,C,2013-03,73.5
BE,C,2013-04,72.9
BE,C,2013-05,72.3
BE,C,2013-06,74.6
BE,C,2013-07,70.3
BE,C,2013-08,64.0
BE,C,2013-09,73.8
BE,C,2013-10,77.9
BE,C,2013-11,71.5
BE,C,2013-12,68.6
BE,C,2014-01,68.7
BE,C,2014-02,71.7
BE,C,2014-03,77.2
BE,C,2014-04,76.6
BE,C,2014-05,73.5
BE,C,2014-06,78.6
BE,C,2014-07,69.8
BE,C,2014-08,63.0
BE,C,2014-09,82.0
BE,C,2014-10,79.4
BE,C,2014-11,70.5
BE,C,2014-12,70.6
BE,C,2015-01,68.6
BE,C,2015-02,66.9
BE,C,2015-03,79.8
BE,C,2015-04,74.8
BE,C,2015-05,70.1
BE,C,2015-06,79.3
BE,C,2015-07,68.7
BE,C,2015-08,65.8
BE,C,2015-09,80.2
BE,C,2015-10,78.2
BE,C,2015-11,73.4
BE,C,2015-12,71.1
BE,C,2016-01,68.2
BE,C,2016-02,72.1
BE,C,2016-03,79.2
BE,C,2016-04,76.1
BE,C,2016-05,72.6
BE,C,2016-06,82.5
BE,C,2016-07,69.2
BE,C,2016-08,70.4
BE,C,2016-09,80.0
BE,C,2016-10,76.4
BE,C,2016-11,75.2
BE,C,2016-12,78.5
BE,C,2017-01,71.8
BE,C,2017-02,73.5
BE,C,2017-03,85.4
BE,C,2017-04,73.4
BE,C,2017-05,78.9
BE,C,2017-06,82.8
BE,C,2017-07,71.3
BE,C,2017-08,74.0
BE,C,2017-09,80.8
BE,C,2017-10,81.0
BE,C,2017-11,81.2
BE,C,2017-12,71.8
BE,C,2018-01,76.8
BE,C,2018-02,72.8
BE,C,2018-03,84.8
BE,C,2018-04,78.0
BE,C,2018-05,80.2
BE,C,2018-06,83.2
BE,C,2018-07,75.7
BE,C,2018-08,77.5
BE,C,2018-09,79.5
BE,C,2018-10,84.3
BE,C,2018-11,84.9
BE,C,2018-12,72.3
BE,C,2019-01,78.9
BE,C,2019-02,77.4
BE,C,2019-03,84.4
BE,C,2019-04,83.6
BE,C,2019-05,83.9
BE,C,2019-06,86.4
BE,C,2019-07,76.5
BE,C,2019-08,75.4
BE,C,2019-09,84.7
BE,C,2019-10,86.7
BE,C,2019-11,80.2
BE,C,2019-12,81.3
BE,C,2020-01,79.1
BE,C,2020-02,78.5
BE,C,2020-03,82.9
BE,C,2020-04,65.1
BE,C,2020-05,73.1
BE,C,2020-06,79.8
BE,C,2020-07,73.8
BE,C,2020-08,71.8
BE,C,2020-09,85.0
BE,C,2020-10,90.0
BE,C,2020-11,84.1
BE,C,2020-12,80.1
BE,C,2021-01,80.4
BE,C,2021-02,82.6
BE,C,2021-03,101.3
BE,C,2021-04,94.5
BE,C,2021-05,94.1
BE,C,2021-06,128.6
BE,C,2021-07,97.1
BE,C,2021-08,99.1
BE,C,2021-09,113.2
BE,C,2021-10,109.5
BE,C,2021-11,97.3
BE,C,2021-12,102.4
BE,C,2022-01,95.7
BE,C,2022-02,95.4
BE,C,2022-03,113.8
BE,C,2022-04,90.8
BE,C,2022-05,101.4
BE,C,2022-06,102.3
BE,C,2022-07,87.9
BE,C,2022-08,85.7
BE,C,2022-09,112.7
BE,C,2022-10,107.1
BE,C,2022-11,105.7
BE,C,2022-12,97.6
BE,C,2023-01,89.7
BE,C,2023-02,93.7
BE,C,2023-03,114.1
BE,C,2023-04,82.9
BE,C,2023-05,95.3
BE,C,2023-06,100.7
BE,C,2023-07,82.3
BE,C,2023-08,82.4
BE,C,2023-09,93.5
BE,C,2023-10,101.7
BE,C,2023-11,92.3
BE,C,2023-12,92.1
BE,C,2024-01,88.2
BE,C,2024-02,89.7
BE,C,2024-03,100.3
BE,C,2024-04,92.6
BE,C,2024-05,97.2
BE,C,2024-06,92.2
BE,C,2024-07,91.9
BE,C,2024-08,82.6
BE,C,2024-09,94.7
BE,C,2024-10,97.7
BE,C,2024-11,86.2
BE,C,2024-12,79.7
BE,C,2025-01,84.8
BE,C,2025-02,84.1
BE,C,2025-03,98.0
BE,C,2025-04,87.3
BE,C,2025-05,87.7
BE,C,2025-06,95.5
BE,C,2025-07,90.6
BE,C,2025-08,82.0
BE,D,2000-01,91.8
BE,D,2000-02,83.3
BE,D,2000-03,88.7
BE,D,2000-04,80.6
BE,D,2000-05,79.5
BE,D,2000-06,76.8
BE,D,2000-07,75.0
BE,D,2000-08,77.0
BE,D,2000-09,81.4
BE,D,2000-10,85.4
BE,D,2000-11,86.8
BE,D,2000-12,87.4
BE,D,2001-01,87.6
BE,D,2001-02,79.0
BE,D,2001-03,81.1
BE,D,2001-04,74.1
BE,D,2001-05,75.1
BE,D,2001-06,74.4
BE,D,2001-07,73.6
BE,D,2001-08,75.9
BE,D,2001-09,76.9
BE,D,2001-10,82.9
BE,D,2001-11,84.0
BE,D,2001-12,84.0
BE,D,2002-01,88.5
BE,D,2002-02,80.4
BE,D,2002-03,85.5
BE,D,2002-04,80.2
BE,D,2002-05,78.7
BE,D,2002-06,77.3
BE,D,2002-07,76.5
BE,D,2002-08,78.5
BE,D,2002-09,75.6
BE,D,2002-10,81.8
BE,D,2002-11,82.6
BE,D,2002-12,82.6
BE,D,2003-01,90.4
BE,D,2003-02,85.0
BE,D,2003-03,84.2
BE,D,2003-04,80.9
BE,D,2003-05,78.5
BE,D,2003-06,77.7
BE,D,2003-07,79.8
BE,D,2003-08,82.6
BE,D,2003-09,81.3
BE,D,2003-10,86.0
BE,D,2003-11,82.6
BE,D,2003-12,89.5
BE,D,2004-01,97.4
BE,D,2004-02,87.0
BE,D,2004-03,91.8
BE,D,2004-04,79.6
BE,D,2004-05,77.8
BE,D,2004-06,74.5
BE,D,2004-07,77.8
BE,D,2004-08,72.1
BE,D,2004-09,75.4
BE,D,2004-10,81.0
BE,D,2004-11,88.5
BE,D,2004-12,97.6
BE,D,2005-01,96.6
BE,D,2005-02,93.0
BE,D,2005-03,89.8
BE,D,2005-04,81.5
BE,D,2005-05,79.4
BE,D,2005-06,76.6
BE,D,2005-07,78.0
BE,D,2005-08,72.7
BE,D,2005-09,74.9
BE,D,2005-10,80.1
BE,D,2005-11,85.4
BE,D,2005-12,99.1
BE,D,2006-01,101.8
BE,D,2006-02,95.1
BE,D,2006-03,93.5
BE,D,2006-04,78.2
BE,D,2006-05,74.9
BE,D,2006-06,74.6
BE,D,2006-07,73.8
BE,D,2006-08,73.1
BE,D,2006-09,74.1
BE,D,2006-10,82.9
BE,D,2006-11,85.1
BE,D,2006-12,96.0
BE,D,2007-01,97.5
BE,D,2007-02,91.6
BE,D,2007-03,93.6
BE,D,2007-04,86.0
BE,D,2007-05,80.7
BE,D,2007-06,79.2
BE,D,2007-07,73.7
BE,D,2007-08,77.0
BE,D,2007-09,75.0
BE,D,2007-10,86.4
BE,D,2007-11,92.8
BE,D,2007-12,95.7
BE,D,2008-01,100.4
BE,D,2008-02,90.2
BE,D,2008-03,86.7
BE,D,2008-04,80.5
BE,D,2008-05,72.5
BE,D,2008-06,76.9
BE,D,2008-07,76.2
BE,D,2008-08,76.0
BE,D,2008-09,78.3
BE,D,2008-10,85.2
BE,D,2008-11,88.9
BE,D,2008-12,101.0
BE,D,2009-01,106.4
BE,D,2009-02,91.9
BE,D,2009-03,92.4
BE,D,2009-04,78.9
BE,D,2009-05,79.5
BE,D,2009-06,78.4
BE,D,2009-07,85.0
BE,D,2009-08,91.1
BE,D,2009-09,91.2
BE,D,2009-10,93.9
BE,D,2009-11,92.2
BE,D,2009-12,106.6
BE,D,2010-01,112.2
BE,D,2010-02,100.5
BE,D,2010-03,104.0
BE,D,2010-04,86.9
BE,D,2010-05,89.6
BE,D,2010-06,79.5
BE,D,2010-07,83.2
BE,D,2010-08,84.9
BE,D,2010-09,82.8
BE,D,2010-10,88.0
BE,D,2010-11,95.2
BE,D,2010-12,101.1
BE,D,2011-01,102.9
BE,D,2011-02,91.3
BE,D,2011-03,93.0
BE,D,2011-04,84.0
BE,D,2011-05,87.5
BE,D,2011-06,80.6
BE,D,2011-07,82.0
BE,D,2011-08,85.2
BE,D,2011-09,83.9
BE,D,2011-10,87.9
BE,D,2011-11,90.6
BE,D,2011-12,95.6
BE,D,2012-01,101.0
BE,D,2012-02,106.8
BE,D,2012-03,80.5
BE,D,2012-04,80.3
BE,D,2012-05,79.1
BE,D,2012-06,73.1
BE,D,2012-07,75.8
BE,D,2012-08,72.4
BE,D,2012-09,73.0
BE,D,2012-10,70.7
BE,D,2012-11,77.5
BE,D,2012-12,85.5
BE,D,2013-01,90.4
BE,D,2013-02,86.8
BE,D,2013-03,89.0
BE,D,2013-04,70.8
BE,D,2013-05,68.4
BE,D,2013-06,76.0
BE,D,2013-07,81.5
BE,D,2013-08,76.5
BE,D,2013-09,74.4
BE,D,2013-10,86.6
BE,D,2013-11,91.9
BE,D,2013-12,99.5
BE,D,2014-01,95.4
BE,D,2014-02,87.6
BE,D,2014-03,82.2
BE,D,2014-04,64.0
BE,D,2014-05,65.5
BE,D,2014-06,62.0
BE,D,2014-07,63.8
BE,D,2014-08,60.4
BE,D,2014-09,58.4
BE,D,2014-10,68.0
BE,D,2014-11,70.9
BE,D,2014-12,83.2
BE,D,2015-01,89.3
BE,D,2015-02,79.8
BE,D,2015-03,74.9
BE,D,2015-04,63.1
BE,D,2015-05,60.1
BE,D,2015-06,59.6
BE,D,2015-07,59.2
BE,D,2015-08,55.5
BE,D,2015-09,61.3
BE,D,2015-10,71.8
BE,D,2015-11,79.9
BE,D,2015-12,82.0
BE,D,2016-01,102.8
BE,D,2016-02,91.8
BE,D,2016-03,96.1
BE,D,2016-04,85.5
BE,D,2016-05,75.1
BE,D,2016-06,71.9
BE,D,2016-07,80.5
BE,D,2016-08,87.0
BE,D,2016-09,75.9
BE,D,2016-10,78.5
BE,D,2016-11,86.3
BE,D,2016-12,91.5
BE,D,2017-01,99.4
BE,D,2017-02,88.2
BE,D,2017-03,90.6
BE,D,2017-04,69.5
BE,D,2017-05,73.7
BE,D,2017-06,83.1
BE,D,2017-07,89.3
BE,D,2017-08,87.0
BE,D,2017-09,82.3
BE,D,2017-10,86.2
BE,D,2017-11,87.7
BE,D,2017-12,92.2
BE,D,2018-01,91.3
BE,D,2018-02,90.4
BE,D,2018-03,93.0
BE,D,2018-04,70.8
BE,D,2018-05,68.0
BE,D,2018-06,66.5
BE,D,2018-07,70.5
BE,D,2018-08,67.3
BE,D,2018-09,58.6
BE,D,2018-10,69.5
BE,D,2018-11,76.8
BE,D,2018-12,74.8
BE,D,2019-01,95.8
BE,D,2019-02,83.5
BE,D,2019-03,91.4
BE,D,2019-04,85.7
BE,D,2019-05,84.2
BE,D,2019-06,81.8
BE,D,2019-07,89.8
BE,D,2019-08,99.9
BE,D,2019-09,101.8
BE,D,2019-10,99.1
BE,D,2019-11,100.4
BE,D,2019-12,100.5
BE,D,2020-01,100.8
BE,D,2020-02,95.3
BE,D,2020-03,97.6
BE,D,2020-04,80.2
BE,D,2020-05,87.6
BE,D,2020-06,80.5
BE,D,2020-07,87.5
BE,D,2020-08,80.8
BE,D,2020-09,83.7
BE,D,2020-10,87.7
BE,D,2020-11,93.0
BE,D,2020-12,103.8
BE,D,2021-01,107.9
BE,D,2021-02,103.8
BE,D,2021-03,114.3
BE,D,2021-04,102.4
BE,D,2021-05,96.1
BE,D,2021-06,92.6
BE,D,2021-07,97.7
BE,D,2021-08,94.3
BE,D,2021-09,81.8
BE,D,2021-10,98.5
BE,D,2021-11,99.2
BE,D,2021-12,111.4
BE,D,2022-01,112.3
BE,D,2022-02,97.9
BE,D,2022-03,95.1
BE,D,2022-04,94.1
BE,D,2022-05,90.6
BE,D,2022-06,85.4
BE,D,2022-07,87.7
BE,D,2022-08,97.6
BE,D,2022-09,94.0
BE,D,2022-10,94.6
BE,D,2022-11,93.7
BE,D,2022-12,98.0
BE,D,2023-01,104.3
BE,D,2023-02,87.0
BE,D,2023-03,91.0
BE,D,2023-04,76.6
BE,D,2023-05,71.3
BE,D,2023-06,76.8
BE,D,2023-07,83.1
BE,D,2023-08,74.8
BE,D,2023-09,65.2
BE,D,2023-10,73.0
BE,D,2023-11,81.6
BE,D,2023-12,85.0
BE,D,2024-01,90.2
BE,D,2024-02,79.2
BE,D,2024-03,70.9
BE,D,2024-04,72.3
BE,D,2024-05,69.0
BE,D,2024-06,72.8
BE,D,2024-07,75.0
BE,D,2024-08,74.7
BE,D,2024-09,74.9
BE,D,2024-10,80.7
BE,D,2024-11,71.8
BE,D,2024-12,82.7
BE,D,2025-01,83.3
BE,D,2025-02,80.3
